#,File Path,Line Number,Line Content
12353,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12354,"12353,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_fr.properties,17,# To edit translations see: https://tomcat.apache.org/getinvolved.html#Translations"
12354,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12355,"12354,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ja.properties,1,# Licensed to the Apache Software Foundation (ASF) under one or more"
12355,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12356,"12355,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ja.properties,4,""# The ASF licenses this file to You under the Apache License, Version 2.0"""
12356,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12357,"12356,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ja.properties,8,#     http://www.apache.org/licenses/LICENSE-2.0"
12357,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12358,"12357,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ja.properties,17,# To edit translations see: https://tomcat.apache.org/getinvolved.html#Translations"
12358,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12359,"12358,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ko.properties,1,# Licensed to the Apache Software Foundation (ASF) under one or more"
12359,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12360,"12359,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ko.properties,4,""# The ASF licenses this file to You under the Apache License, Version 2.0"""
12360,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12361,"12360,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ko.properties,8,#     http://www.apache.org/licenses/LICENSE-2.0"
12361,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12362,"12361,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_ko.properties,17,# To edit translations see: https://tomcat.apache.org/getinvolved.html#Translations"
12362,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12363,"12362,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_zh_CN.properties,1,# Licensed to the Apache Software Foundation (ASF) under one or more"
12363,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12364,"12363,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_zh_CN.properties,4,""# The ASF licenses this file to You under the Apache License, Version 2.0"""
12364,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12365,"12364,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_zh_CN.properties,8,#     http://www.apache.org/licenses/LICENSE-2.0"
12365,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12366,"12365,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\LocalStrings_zh_CN.properties,17,# To edit translations see: https://tomcat.apache.org/getinvolved.html#Translations"
12366,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12367,"12366,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12367,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12368,"12367,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12368,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12369,"12368,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12369,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12370,"12369,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,17,package org.apache.tomcat.dbcp.dbcp2;"
12370,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12371,"12370,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,26,import org.apache.juli.logging.Log;"
12371,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12372,"12371,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\ObjectNameWrapper.java,27,import org.apache.juli.logging.LogFactory;"
12372,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12373,"12372,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12373,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12374,"12373,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12374,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12375,"12374,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12375,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12376,"12375,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,29, * {@link org.apache.tomcat.dbcp.dbcp2.PoolingDriver} or {@link org.apache.tomcat.dbcp.dbcp2.PoolingDataSource}. When using one"
12376,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12377,"12376,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,34, * Q: But {@link org.apache.tomcat.dbcp.dbcp2.PoolingDriver PoolingDriver} and"
12377,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12378,"12377,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,35, * {@link org.apache.tomcat.dbcp.dbcp2.PoolingDataSource PoolingDataSource} both expect an"
12378,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12379,"12378,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,36, * {@link org.apache.tomcat.dbcp.pool2.ObjectPool ObjectPool} as an input. Where do I get one of those?"
12379,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12380,"12379,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,39, * A: The {@link org.apache.tomcat.dbcp.pool2.ObjectPool ObjectPool} interface is defined in Commons Pool. You can use one"
12380,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12381,"12380,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,40, * of the provided implementations such as {@link org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool GenericObjectPool} or"
12381,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12382,"12381,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,41, * {@link org.apache.tomcat.dbcp.pool2.impl.SoftReferenceObjectPool SoftReferenceObjectPool} or you can create your own."
12382,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12383,"12382,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,44,"" * Q: Ok, I've found an {@link org.apache.tomcat.dbcp.pool2.ObjectPool ObjectPool} implementation that I think suits my"""
12383,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12384,"12383,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,45, * connection pooling needs. But it wants a {@link org.apache.tomcat.dbcp.pool2.PooledObjectFactory PooledObjectFactory}."
12384,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12385,"12384,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,50, * {@link org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory}. It implements the factory and lifecycle methods of"
12385,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12386,"12385,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,51, * {@link org.apache.tomcat.dbcp.pool2.PooledObjectFactory} for {@link java.sql.Connection}s. But it doesn't create the"
12386,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12387,"12386,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,52,"" * actual database {@link java.sql.Connection}s itself, it uses a {@link org.apache.tomcat.dbcp.dbcp2.ConnectionFactory} for"""
12387,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12388,"12387,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,53, * that. The {@link org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory} will take {@link java.sql.Connection}s created"
12388,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12389,"12388,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,54, * by the {@link org.apache.tomcat.dbcp.dbcp2.ConnectionFactory} and wrap them with classes that implement the pooling"
12389,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12390,"12389,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,58, * Several implementations of {@link org.apache.tomcat.dbcp.dbcp2.ConnectionFactory} are provided--one that uses"
12390,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12391,"12390,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,60,"" * ({@link org.apache.tomcat.dbcp.dbcp2.DriverManagerConnectionFactory}), one that uses a {@link java.sql.Driver} to create"""
12391,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12392,"12391,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,61,"" * connections ({@link org.apache.tomcat.dbcp.dbcp2.DriverConnectionFactory}), one that uses a {@link javax.sql.DataSource}"""
12392,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12393,"12392,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,62, * to create connections ({@link org.apache.tomcat.dbcp.dbcp2.DataSourceConnectionFactory})."
12393,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12394,"12393,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,70, * {@link java.sql.DriverManager}. You'll want to create a {@link org.apache.tomcat.dbcp.dbcp2.PoolingDataSource}."
12394,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12395,"12394,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,73, * The {@link org.apache.tomcat.dbcp.dbcp2.PoolingDataSource} uses an underlying {@link org.apache.tomcat.dbcp.pool2.ObjectPool}"
12395,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12396,"12395,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,77,"" * To create a {@link org.apache.tomcat.dbcp.pool2.ObjectPool}, you'll need a"""
12396,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12397,"12396,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,78, * {@link org.apache.tomcat.dbcp.pool2.PooledObjectFactory} that creates the actual {@link java.sql.Connection}s. That's"
12397,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12398,"12397,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,79, * what {@link org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory} is for."
12398,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12399,"12398,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,82,"" * To create the {@link org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory}, you'll need at least two things:"""
12399,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12400,"12399,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,85, * <li>A {@link org.apache.tomcat.dbcp.dbcp2.ConnectionFactory} from which the actual database {@link java.sql.Connection}s"
12400,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12401,"12400,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,87, * <li>An empty and factory-less {@link org.apache.tomcat.dbcp.pool2.ObjectPool} in which the {@link java.sql.Connection}s"
12401,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12402,"12401,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,89, * When you pass an {@link org.apache.tomcat.dbcp.pool2.ObjectPool} into the"
12402,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12403,"12402,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,90,"" * {@link org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory}, it will automatically register itself as the"""
12403,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12404,"12403,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,91, * {@link org.apache.tomcat.dbcp.pool2.PooledObjectFactory} for that pool.</li>"
12404,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12405,"12404,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,105,"" * To create a {@link org.apache.tomcat.dbcp.dbcp2.PoolingDriver}, we do the same thing, except that instead of creating a"""
12405,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12406,"12405,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,106,"" * {@link javax.sql.DataSource} on the last line, we create a {@link org.apache.tomcat.dbcp.dbcp2.PoolingDriver}, and"""
12406,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12407,"12406,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,119, * Since the {@link org.apache.tomcat.dbcp.dbcp2.PoolingDriver} registers itself with the {@link java.sql.DriverManager}"
12407,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12408,"12407,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,124,"" * Connection conn = DriverManager.getConnection(""""jdbc:apache:commons:dbcp:example"""");"""
12408,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12409,"12408,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\package-info.java,127,package org.apache.tomcat.dbcp.dbcp2;"
12409,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12410,"12409,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableCallableStatement.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12410,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12411,"12410,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableCallableStatement.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12411,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12412,"12411,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableCallableStatement.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12412,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12413,"12412,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableCallableStatement.java,17,package org.apache.tomcat.dbcp.dbcp2;"
12413,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12414,"12413,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableCallableStatement.java,23,import org.apache.tomcat.dbcp.pool2.KeyedObjectPool;"
12414,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12415,"12414,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12415,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12416,"12415,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12416,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12417,"12416,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12417,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12418,"12417,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,17,package org.apache.tomcat.dbcp.dbcp2;"
12418,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12419,"12418,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,36,import org.apache.tomcat.dbcp.pool2.ObjectPool;"
12419,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12420,"12419,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnection.java,37,import org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool;"
12420,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12421,"12420,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12421,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12422,"12421,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12422,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12423,"12422,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12423,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12424,"12423,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,17,package org.apache.tomcat.dbcp.dbcp2;"
12424,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12425,"12424,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,30,import org.apache.juli.logging.Log;"
12425,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12426,"12425,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,31,import org.apache.juli.logging.LogFactory;"
12426,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12427,"12426,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,32,import org.apache.tomcat.dbcp.pool2.DestroyMode;"
12427,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12428,"12427,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,33,import org.apache.tomcat.dbcp.pool2.KeyedObjectPool;"
12428,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12429,"12428,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,34,import org.apache.tomcat.dbcp.pool2.ObjectPool;"
12429,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12430,"12429,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,35,import org.apache.tomcat.dbcp.pool2.PooledObject;"
12430,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12431,"12430,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,36,import org.apache.tomcat.dbcp.pool2.PooledObjectFactory;"
12431,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12432,"12431,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,37,import org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObject;"
12432,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12433,"12432,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,38,import org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool;"
12433,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12434,"12433,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionFactory.java,39,import org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolConfig;"
12434,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12435,"12434,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionMXBean.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12435,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12436,"12435,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionMXBean.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12436,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12437,"12436,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionMXBean.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
12437,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12438,"12437,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolableConnectionMXBean.java,17,package org.apache.tomcat.dbcp.dbcp2;"
12438,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12439,"12438,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolablePreparedStatement.java,2, * Licensed to the Apache Software Foundation (ASF) under one or more"
12439,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12440,"12439,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolablePreparedStatement.java,5,"" * The ASF licenses this file to You under the Apache License, Version 2.0"""
12440,C:/Users/Adi/OneDrive/Utility/Comments\Test22.csv_20250914_021732.csv,12441,"12440,C:/Users/Adi/Desktop/ECW/tomcat-main/tomcat-main\java\org\apache\tomcat\dbcp\dbcp2\PoolablePreparedStatement.java,9, *      http://www.apache.org/licenses/LICENSE-2.0"
